number,qbases,numreps,isprime,class_for_rep,unique_classes,n_unique_classes
3529,"[[0 0 35 48;0 1 42 42;0 12 24 53;0 12 28 51;0 17 18 54;0 18 33 46;0 21 28 48;0 26 33 42;1 2 32 50;1 6 24 54;1 8 10 58;1 14 14 56;1 16 34 46;1 18 30 48;1 22 38 40;2 4 22 55;2 8 31 50;2 10 17 56;2 10 20 55;2 10 32 49;2 14 25 52;2 20 25 50;2 20 38 41;2 25 28 46;4 4 4 59;4 4 19 56;4 5 28 52;4 7 10 58;4 8 40 43;4 11 16 56;4 22 23 50;4 25 38 38;4 26 34 41;5 20 20 52;5 28 28 44;6 6 39 44;6 9 36 46;6 10 12 57;6 10 33 48;6 12 18 55;6 17 30 48;6 26 36 39;7 10 26 52;7 10 38 44;7 14 28 50;8 10 34 47;8 12 36 45;8 15 18 54;8 16 20 53;8 17 26 50;8 19 20 52;8 29 32 40;9 28 30 42;10 10 25 52;10 12 39 42;10 14 23 52;10 14 32 47;10 15 30 48;10 17 32 46;10 20 23 50;10 23 28 46;10 24 33 42;10 31 32 38;11 28 32 40;12 24 28 45;13 16 20 52;13 20 32 44;14 16 26 49;14 16 31 46;14 17 38 40;15 18 26 48;16 17 22 50;16 20 32 43;16 31 34 34;16 32 32 35;17 22 34 40;17 24 30 42;18 28 30 39;19 24 36 36;19 28 28 40;20 22 23 46;20 23 34 38;21 24 24 44;22 22 25 44;22 22 31 40;25 26 28 38]]",86,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
-----,-----,-----,-----,-----,-----
3307,"[[0 3 7 57;0 3 33 47;0 9 25 51;0 21 29 45;0 27 27 43;1 1 13 56;1 1 37 44;1 5 16 55;1 5 40 41;1 7 11 56;1 8 29 49;1 11 28 49;1 16 29 47;1 16 37 41;1 20 35 41;1 23 29 44;1 28 29 41;3 9 9 56;3 11 24 51;3 16 21 51;3 16 39 39;4 7 29 49;4 11 19 53;4 11 31 47;4 19 23 49;4 29 35 35;4 31 31 37;5 5 11 56;5 7 23 52;5 7 32 47;5 8 37 43;5 11 35 44;5 16 25 49;5 17 17 52;5 17 28 47;5 29 29 40;7 7 20 53;7 8 13 55;7 9 24 51;7 12 33 45;7 15 27 48;7 17 37 40;7 19 31 44;7 21 36 39;7 25 28 43;8 13 35 43;9 9 21 52;9 9 29 48;9 9 36 43;9 15 20 51;9 21 24 47;9 24 25 45;9 29 33 36;11 11 16 53;11 11 19 52;11 12 21 51;11 12 39 39;11 16 23 49;11 17 31 44;11 19 35 40;11 21 21 48;11 24 33 39;11 25 25 44;11 25 31 40;12 15 27 47;12 15 33 43;13 13 37 40;13 19 29 44;13 20 23 47;13 20 37 37;15 15 16 51;16 17 19 49;16 19 29 43;16 21 33 39;16 23 29 41;16 29 29 37;17 25 32 37;19 31 31 32;20 21 21 45;20 23 23 43;20 27 33 33;20 29 29 35;21 21 24 43;21 27 29 36;23 23 32 35;23 25 28 37;28 29 29 29]]",87,1,[3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
3373,"[[0 0 3 58;0 3 40 42;0 4 21 54;0 12 27 50;0 13 30 48;0 14 24 51;0 18 32 45;1 2 2 58;1 10 34 46;1 14 26 50;1 22 38 38;2 2 34 47;2 8 13 56;2 8 37 44;2 13 40 40;2 20 37 40;2 22 22 49;2 22 26 47;3 6 32 48;3 22 24 48;3 24 32 42;4 4 29 50;4 4 35 46;4 5 14 56;4 6 36 45;4 8 22 53;4 8 38 43;4 10 11 56;4 13 22 52;4 14 35 44;4 18 27 48;4 20 29 46;4 22 32 43;5 8 28 50;5 12 30 48;5 16 34 44;6 6 30 49;6 14 15 54;6 21 36 40;6 22 33 42;8 10 20 53;8 11 22 52;8 13 32 46;8 22 35 40;8 26 28 43;8 28 34 37;8 29 32 38;10 13 20 52;10 14 26 49;10 14 31 46;10 17 22 50;10 20 32 43;10 31 34 34;10 32 32 35;11 28 32 38;12 12 13 54;12 12 22 51;12 13 36 42;12 14 27 48;12 21 22 48;12 21 32 42;12 27 30 40;13 18 24 48;13 22 28 44;13 32 32 34;14 17 38 38;14 18 33 42;14 20 29 44;14 22 22 47;14 24 24 45;14 28 32 37;15 18 18 50;15 22 30 42;16 16 19 50;16 19 34 40;16 22 28 43;16 26 29 40;17 22 22 46;17 22 34 38;18 18 18 49;18 18 31 42;18 27 32 36;19 20 26 44;19 28 28 38;22 22 31 38;22 29 32 32;22 30 30 33]]",87,1,[2;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3469,"[[0 0 38 45;0 3 18 56;0 3 34 48;0 6 27 52;0 18 21 52;0 18 29 48;0 18 36 43;0 27 36 38;1 2 10 58;1 14 34 46;1 22 22 50;1 26 26 46;1 34 34 34;2 2 31 50;2 4 40 43;2 10 34 47;2 12 36 45;2 15 18 54;2 16 20 53;2 17 26 50;2 19 20 52;2 29 32 40;3 12 20 54;3 16 30 48;3 20 36 42;4 5 8 58;4 11 14 56;4 13 28 50;4 19 34 44;4 22 37 40;4 26 29 44;4 28 35 38;5 8 26 52;5 8 38 44;5 16 22 52;5 20 38 40;5 22 32 44;6 15 38 42;6 16 24 51;6 18 30 47;6 20 27 48;6 29 36 36;6 30 33 38;8 8 29 50;8 8 35 46;8 10 13 56;8 10 37 44;8 11 28 50;8 14 20 53;8 19 38 40;8 20 34 43;8 32 34 35;10 13 40 40;10 20 37 40;10 22 22 49;10 22 26 47;11 12 30 48;11 16 34 44;12 12 34 45;12 18 20 51;12 20 30 45;12 24 30 43;13 14 20 52;13 16 38 40;13 20 20 50;13 20 28 46;13 26 32 40;14 14 26 49;14 14 31 46;14 17 22 50;14 20 32 43;14 31 34 34;14 32 32 35;15 18 34 42;15 30 30 38;16 16 29 46;16 20 37 38;18 20 21 48;18 30 33 34;19 22 32 40;20 20 35 38;20 24 27 42;20 26 32 37;20 28 29 38;21 24 34 36;26 26 31 34;26 28 28 35]]",87,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3557,"[[0 0 34 49;0 4 25 54;0 7 12 58;0 10 39 44;0 14 15 56;0 16 30 49;0 18 23 52;0 18 32 47;0 32 33 38;1 8 24 54;1 12 36 46;1 18 36 44;1 24 26 48;2 5 42 42;2 6 6 59;2 14 21 54;2 15 32 48;2 18 27 50;2 24 24 49;2 24 36 41;2 31 36 36;4 6 16 57;4 6 36 47;4 7 24 54;4 9 18 56;4 9 34 48;4 15 20 54;4 16 39 42;4 24 38 39;4 33 34 36;5 18 38 42;6 6 11 58;6 6 26 53;6 6 37 46;6 8 39 44;6 11 22 54;6 11 30 50;6 16 31 48;6 17 36 44;6 20 39 40;6 25 36 40;6 26 27 46;7 12 40 42;8 9 36 46;8 10 12 57;8 10 33 48;8 12 18 55;8 17 30 48;8 26 36 39;9 12 14 56;9 14 24 52;9 20 24 50;9 24 28 46;9 32 34 36;10 10 21 54;10 15 36 44;10 18 18 53;10 18 37 42;10 21 30 46;11 14 18 54;12 15 22 52;12 22 25 48;12 24 34 41;12 25 32 42;12 31 34 36;14 21 34 42;14 24 24 47;15 16 24 50;15 24 34 40;15 28 28 42;16 18 24 49;16 18 36 41;16 22 36 39;16 24 31 42;17 24 24 46;17 26 36 36;18 20 23 48;18 21 26 46;18 22 30 43;20 24 30 41;20 30 31 36;21 26 26 42;22 27 30 38;23 24 34 36;24 24 31 38;24 26 28 39;28 28 30 33]]",87,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3911,"[[1 6 25 57;1 6 43 45;1 11 42 45;1 21 38 45;1 25 39 42;1 27 34 45;2 3 33 53;2 9 35 51;2 19 39 45;2 21 21 55;3 3 7 62;3 3 23 58;3 5 31 54;3 6 29 55;3 9 10 61;3 13 22 57;3 14 15 59;3 14 41 45;3 17 42 43;3 18 37 47;3 19 25 54;3 21 31 50;3 25 26 51;3 33 37 38;3 34 35 39;5 9 18 59;5 9 21 58;5 14 21 57;5 14 33 51;5 18 31 51;5 21 23 54;5 21 41 42;5 30 31 45;6 7 35 51;6 11 27 55;6 13 15 59;6 13 41 45;6 15 25 55;6 15 29 53;6 21 25 53;6 21 35 47;6 25 35 45;7 15 39 46;7 17 18 57;7 18 27 53;7 19 30 51;7 27 37 42;9 10 39 47;9 11 30 53;9 17 25 54;9 19 38 45;9 23 30 49;9 25 33 46;9 29 35 42;10 11 21 57;10 11 33 51;10 21 39 43;11 17 30 51;11 18 21 55;11 26 33 45;11 30 37 39;13 13 18 57;13 14 39 45;13 21 30 49;14 15 33 49;14 27 31 45;15 15 31 50;15 18 31 49;15 18 41 41;15 22 39 41;15 27 29 46;15 31 31 42;17 18 33 47;17 21 34 45;17 33 33 38;18 19 25 51;18 29 35 39;19 21 30 47;19 25 30 45;21 21 23 50;21 22 31 45;21 25 27 46;21 33 34 35;23 23 33 42;23 30 31 39;25 26 33 39;30 31 31 33]]",87,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
3461,"[[0 0 31 50;0 1 18 56;0 1 34 48;0 2 39 44;0 4 9 58;0 4 14 57;0 4 23 54;0 4 41 42;0 6 17 56;0 6 20 55;0 6 32 49;0 7 36 46;0 9 26 52;0 9 38 44;0 10 15 56;0 14 31 48;0 16 17 54;0 16 33 46;0 22 24 49;0 22 36 41;0 24 26 47;0 25 30 44;0 28 34 39;0 30 31 40;1 12 20 54;1 16 30 48;1 20 36 42;2 8 12 57;2 8 33 48;2 10 21 54;2 15 36 44;2 18 18 53;2 18 37 42;2 21 30 46;4 9 40 42;4 12 30 49;4 18 39 40;4 30 32 39;5 6 6 58;5 6 22 54;5 6 30 50;5 14 18 54;6 8 15 56;6 12 16 55;6 12 40 41;6 14 27 50;6 15 40 40;6 20 33 44;6 21 22 50;6 23 36 40;6 26 30 43;6 30 34 37;7 18 28 48;7 24 30 44;8 9 20 54;8 15 16 54;9 10 12 56;9 10 24 52;9 20 26 48;9 22 36 40;10 11 18 54;10 21 34 42;10 24 24 47;11 18 30 46;11 26 30 42;12 14 39 40;12 15 34 44;12 17 18 52;12 18 28 47;12 22 23 48;12 23 32 42;12 24 25 46;12 28 33 38;14 18 21 50;14 24 33 40;15 16 26 48;15 20 30 44;15 28 34 36;16 28 30 39;18 18 37 38;18 24 25 44;18 24 31 40;18 32 32 33;20 26 33 36;21 26 30 38;22 22 27 42;24 30 31 32;26 27 30 34]]",88,1,[2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3533,"[[0 0 13 58;0 2 35 48;0 3 32 50;0 4 6 59;0 5 12 58;0 6 19 56;0 8 38 45;0 10 27 52;0 11 36 46;0 13 40 42;0 16 19 54;0 16 26 51;0 18 20 53;0 20 37 42;0 21 34 44;0 22 32 45;0 24 29 46;0 28 30 43;1 2 42 42;1 18 38 42;2 12 24 53;2 12 28 51;2 17 18 54;2 18 33 46;2 21 28 48;2 26 33 42;3 4 12 58;3 6 28 52;3 8 18 56;3 8 34 48;3 12 26 52;3 12 38 44;3 14 32 48;3 18 40 40;3 28 36 38;3 30 32 40;4 4 30 51;4 5 24 54;4 14 36 45;4 21 24 50;4 22 27 48;4 27 32 42;5 12 40 42;6 6 31 50;6 8 27 52;6 13 32 48;6 14 30 49;6 15 34 46;6 17 38 42;8 18 21 52;8 18 29 48;8 18 36 43;8 27 36 38;10 15 38 42;10 16 24 51;10 18 30 47;10 20 27 48;10 29 36 36;10 30 33 38;11 18 28 48;11 24 30 44;12 16 18 53;12 16 37 42;12 18 19 52;12 20 35 42;12 24 37 38;12 28 29 42;13 22 24 48;13 24 32 42;14 14 15 54;14 21 36 40;14 22 33 42;15 18 22 50;16 21 30 44;16 24 26 45;16 27 28 42;17 18 34 42;17 30 30 38;18 18 22 49;18 18 26 47;18 20 28 45;18 22 31 42;18 24 28 43;18 26 33 38;20 21 24 46;22 27 32 36;24 24 34 35;24 27 28 38]]",88,1,[2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3637,"[[0 0 39 46;0 1 6 60;0 6 24 55;0 8 18 57;0 15 36 46;0 28 33 42;1 4 16 58;1 4 22 56;1 6 36 48;1 10 20 56;1 10 40 44;1 12 24 54;1 16 26 52;1 16 38 44;1 24 36 42;1 26 32 44;2 4 41 44;2 10 13 58;2 19 34 46;2 20 23 52;2 20 32 47;2 26 29 46;3 6 26 54;3 10 42 42;4 8 34 49;4 14 17 56;4 14 20 55;4 14 32 49;4 16 34 47;4 23 34 44;4 28 34 41;6 10 30 51;6 12 39 44;6 18 19 54;6 18 26 51;6 24 33 44;6 26 30 45;6 28 36 39;7 8 32 50;7 10 28 52;7 14 16 56;7 20 22 52;8 8 22 55;8 9 24 54;8 17 28 50;8 23 38 40;8 26 31 44;9 12 36 46;9 18 36 44;9 24 26 48;10 12 12 57;10 12 33 48;10 14 29 50;10 14 35 46;10 16 16 55;10 16 40 41;10 19 26 50;10 34 34 35;12 12 18 55;12 17 30 48;12 26 36 39;13 14 34 46;13 22 22 50;13 26 26 46;13 34 34 34;14 16 28 49;14 22 29 46;14 29 34 38;15 18 28 48;15 24 30 44;16 16 25 50;16 16 38 41;16 17 34 44;16 22 31 44;16 25 34 40;16 26 32 41;18 18 35 42;19 22 26 46;19 26 34 38;20 20 34 41;20 25 26 44;20 26 31 40;22 22 35 38;22 23 32 40;22 29 34 34;24 26 33 36;25 28 28 38;26 26 29 38]]",88,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3677,"[[0 0 14 59;0 2 37 48;0 8 42 43;0 10 21 56;0 12 13 58;0 19 20 54;0 20 26 51;0 29 30 44;0 34 35 36;2 3 8 60;2 6 39 46;2 9 26 54;2 10 18 57;2 12 35 48;2 18 18 55;2 21 36 44;3 8 30 52;3 12 32 50;3 16 36 46;3 24 34 44;4 4 27 54;4 5 6 60;4 6 12 59;4 6 32 51;4 6 40 45;4 13 24 54;4 22 24 51;5 12 12 58;5 18 32 48;5 24 24 50;6 7 26 54;6 8 21 56;6 9 14 58;6 9 38 46;6 10 25 54;6 12 19 56;6 14 14 57;6 14 23 54;6 14 41 42;6 16 24 53;6 16 28 51;6 19 24 52;6 21 40 40;6 25 30 46;6 26 38 39;7 10 42 42;8 11 24 54;8 12 38 45;8 16 21 54;9 14 22 54;9 14 30 50;9 18 34 46;9 26 34 42;10 12 27 52;10 16 36 45;10 20 24 51;10 30 34 39;11 12 36 46;11 18 36 44;11 24 26 48;12 13 40 42;12 16 19 54;12 16 26 51;12 18 20 53;12 20 37 42;12 21 34 44;12 22 32 45;12 24 29 46;12 28 30 43;14 14 39 42;14 30 30 41;16 19 36 42;16 21 26 48;16 24 27 46;16 30 35 36;18 18 23 50;18 24 29 44;18 26 34 39;18 27 32 40;19 24 36 38;20 21 30 44;20 24 26 45;20 27 28 42;21 28 34 36;22 23 30 42;24 24 26 43;24 24 34 37;27 30 32 32]]",88,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3803,"[[0 1 9 61;0 5 23 57;0 7 27 55;0 15 37 47;0 19 29 51;0 21 31 49;0 21 41 41;0 27 35 43;1 3 33 52;1 9 11 60;1 15 21 56;1 16 39 45;1 24 25 51;3 3 8 61;3 3 43 44;3 4 23 57;3 5 13 60;3 8 39 47;3 11 37 48;3 12 13 59;3 12 25 55;3 12 29 53;3 13 32 51;3 13 40 45;3 16 17 57;3 16 27 53;3 17 36 47;3 19 27 52;3 20 37 45;3 23 31 48;3 24 37 43;3 32 33 41;4 9 15 59;4 9 41 45;4 15 31 51;5 9 36 49;5 24 39 41;5 27 32 45;5 31 36 39;5 33 33 40;7 8 21 57;7 8 33 51;7 9 37 48;7 12 19 57;7 15 35 48;7 19 33 48;7 27 33 44;7 33 36 37;8 21 33 47;8 25 33 45;9 11 24 55;9 12 37 47;9 15 19 56;9 16 21 55;9 17 27 52;9 21 40 41;9 27 28 47;9 28 33 43;11 12 17 57;11 12 27 53;11 15 39 44;11 17 33 48;11 19 36 45;12 13 33 49;12 15 25 53;12 15 35 47;12 17 39 43;12 19 33 47;12 21 37 43;12 23 23 51;12 23 27 49;13 32 33 39;15 23 32 45;16 33 33 37;17 20 33 45;17 24 27 47;17 24 33 43;19 20 21 51;19 20 39 39;19 24 29 45;19 25 36 39;20 33 33 35;21 23 23 48;21 27 28 43;21 29 35 36;23 27 32 39;27 31 32 33;28 29 33 33]]",88,1,[3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
-----,-----,-----,-----,-----,-----
3541,"[[0 0 25 54;0 6 16 57;0 6 36 47;0 7 24 54;0 9 18 56;0 9 34 48;0 15 20 54;0 16 39 42;0 24 38 39;0 33 34 36;1 2 20 56;1 2 40 44;1 4 32 50;1 16 28 50;1 20 32 46;1 28 34 40;2 2 13 58;2 3 42 42;2 6 30 51;2 7 28 52;2 12 12 57;2 12 33 48;2 14 29 50;2 14 35 46;2 16 16 55;2 16 40 41;2 19 26 50;2 34 34 35;3 18 38 42;4 4 22 55;4 8 31 50;4 10 17 56;4 10 20 55;4 10 32 49;4 14 25 52;4 20 25 50;4 20 38 41;4 25 28 46;6 6 38 45;6 12 15 56;6 15 24 52;6 18 34 45;6 24 25 48;6 29 30 42;7 8 8 58;7 10 16 56;7 20 34 44;7 30 36 36;7 32 32 38;8 14 16 55;8 14 40 41;8 17 22 52;8 20 26 49;8 20 31 46;8 22 28 47;9 12 20 54;9 16 30 48;9 20 36 42;10 10 29 50;10 10 35 46;10 13 34 46;10 16 28 49;10 22 29 46;10 29 34 38;12 15 16 54;13 14 26 50;13 22 38 38;14 19 22 50;14 25 28 44;14 26 35 38;14 28 31 40;15 16 36 42;15 24 36 38;16 16 23 50;16 20 22 49;16 20 26 47;16 23 34 40;16 30 33 36;17 28 32 38;18 20 36 39;18 25 36 36;20 20 25 46;20 23 26 44;20 26 28 41;20 31 32 34;22 26 34 35;23 28 28 38;24 24 25 42;29 30 30 30]]",89,1,[2;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3607,"[[1 2 11 59;1 5 10 59;1 7 34 49;1 11 11 58;1 11 26 53;1 11 37 46;1 23 26 49;1 23 31 46;1 34 35 35;2 5 37 47;2 7 23 55;2 13 25 53;2 13 35 47;2 17 17 55;2 19 29 49;2 23 35 43;2 31 31 41;3 3 15 58;3 3 33 50;3 5 18 57;3 6 9 59;3 6 31 51;3 22 33 45;5 5 34 49;5 6 39 45;5 7 13 58;5 9 30 51;5 11 31 50;5 14 19 55;5 15 21 54;5 17 22 53;5 17 38 43;5 25 29 46;5 26 35 41;5 27 33 42;6 9 33 49;6 21 23 51;6 21 27 49;6 23 39 39;6 31 33 39;7 7 22 55;7 14 31 49;7 14 41 41;7 22 35 43;7 23 23 50;9 9 9 58;9 9 14 57;9 9 23 54;9 9 41 42;9 13 21 54;9 14 27 51;9 15 30 49;9 18 39 41;9 21 22 51;9 22 39 39;10 11 19 55;10 13 23 53;10 17 37 43;11 11 34 47;11 19 25 50;11 19 38 41;11 23 29 46;11 26 31 43;11 31 34 37;13 14 29 49;13 18 33 45;13 19 26 49;13 19 31 46;13 25 37 38;14 19 29 47;14 19 37 41;14 31 35 35;15 21 21 50;15 23 33 42;15 30 31 39;17 17 23 50;17 19 29 46;17 22 25 47;17 26 31 41;18 21 21 49;18 23 27 45;19 19 22 49;19 19 26 47;19 29 31 38;21 21 31 42;22 23 35 37;23 30 33 33;23 31 31 34;25 25 26 41]]",89,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
3659,"[[0 3 13 59;0 3 25 55;0 3 29 53;0 7 19 57;0 9 37 47;0 11 17 57;0 11 27 53;0 13 33 49;0 15 25 53;0 15 35 47;0 17 39 43;0 19 33 47;0 21 37 43;0 23 23 51;0 23 27 49;1 3 7 60;1 3 20 57;1 9 21 56;1 15 27 52;1 25 27 48;1 29 36 39;3 5 5 60;3 5 12 59;3 5 32 51;3 5 40 45;3 7 24 55;3 11 35 48;3 15 17 56;3 15 20 55;3 15 32 49;3 16 37 45;3 20 21 53;3 20 35 45;3 23 39 40;3 24 35 43;3 25 33 44;3 28 29 45;3 31 33 40;4 9 9 59;4 9 31 51;4 13 15 57;4 21 39 41;4 23 33 45;5 12 33 49;5 32 33 39;7 8 39 45;7 9 35 48;7 12 21 55;7 15 24 53;7 15 28 51;7 17 36 45;7 33 35 36;8 11 15 57;8 15 39 43;8 27 29 45;9 9 19 56;9 11 39 44;9 12 25 53;9 12 35 47;9 23 32 45;11 12 37 45;11 19 24 51;11 27 28 45;12 17 25 51;12 21 35 43;12 23 31 45;12 25 37 39;13 13 36 45;13 15 31 48;13 21 32 45;15 15 20 53;15 17 21 52;15 17 29 48;15 17 36 43;15 21 28 47;15 25 28 45;15 27 32 41;16 17 33 45;16 19 21 51;16 19 39 39;16 33 33 35;17 21 25 48;21 21 29 44;21 23 33 40;21 24 31 41;21 31 31 36;23 23 24 45;24 25 33 37;25 27 28 39]]",89,1,[3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
3691,"[[0 1 21 57;0 1 33 51;0 9 19 57;0 15 21 55;0 19 27 51;0 21 21 53;0 21 35 45;1 3 9 60;1 5 23 56;1 5 31 52;1 8 35 49;1 12 39 45;1 16 25 53;1 16 35 47;1 19 25 52;1 23 35 44;1 24 33 45;1 28 35 41;3 3 37 48;3 9 24 55;3 12 17 57;3 12 27 53;3 15 39 44;3 17 33 48;3 19 36 45;4 5 13 59;4 5 25 55;4 5 29 53;4 7 35 49;4 11 23 55;4 17 19 55;4 25 29 47;4 25 37 41;4 35 35 35;5 7 41 44;5 8 11 59;5 11 29 52;5 13 19 56;5 19 37 44;5 29 35 40;5 31 32 41;7 7 28 53;7 8 37 47;7 16 19 55;7 19 40 41;7 20 29 49;8 9 39 45;8 17 23 53;9 9 35 48;9 12 21 55;9 15 24 53;9 15 28 51;9 17 36 45;9 33 35 36;11 11 40 43;11 16 17 55;11 17 40 41;11 19 20 53;11 20 31 47;12 33 33 37;13 17 23 52;13 17 32 47;13 19 35 44;13 23 28 47;13 25 31 44;13 28 37 37;13 31 31 40;15 17 24 51;15 21 33 44;15 24 37 39;16 19 35 43;16 23 35 41;16 25 31 43;16 29 35 37;17 23 32 43;17 25 29 44;17 29 31 40;19 19 37 40;19 20 23 49;19 24 27 45;19 25 32 41;20 29 35 35;20 31 31 37;21 21 28 45;21 27 35 36;23 23 28 43;25 25 29 40;27 28 33 33;28 29 29 35]]",89,1,[3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
